trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1772020,39,1,OUTBOUND-BROOKLINE,,0,39 -155,shp-39-52,1,1
190070,39,4,OUTBOUND-BROOKLINE,,0,39 -083,shp-39-52,1,1
10881080,39,3,OUTBOUND-BROOKLINE,,0,39 -068,shp-39-52,1,1
10617020,39,1,OUTBOUND-BROOKLINE,,0,39 -150,shp-39-52,1,1
12566020,39,1,OUTBOUND-BROOKLINE,,0,39 -154,shp-39-52,1,1
12465020,39,1,OUTBOUND-BROOKLINE,,0,39 -152,shp-39-52,1,1
13229020,39,1,OUTBOUND-BROOKLINE,,0,39 -145,shp-39-52,1,1
5610020,39,1,OUTBOUND-BROOKLINE,,0,39 -139,shp-39-52,1,1
967010,39,2,OUTBOUND-BROOKLINE,,0,39 -066,shp-39-52,1,1
7577010,39,2,OUTBOUND-BROOKLINE,,0,39 -068,shp-39-52,1,1
7849070,39,4,OUTBOUND-BROOKLINE,,0,39 -087,shp-39-52,1,1
5907070,39,4,OUTBOUND-BROOKLINE,,0,39 -086,shp-39-52,1,1
488020,39,1,OUTBOUND-BROOKLINE,,0,39 -144,shp-39-52,1,1
4378020,39,1,OUTBOUND-BROOKLINE,,0,39 -149,shp-39-52,1,1
2877070,39,4,OUTBOUND-BROOKLINE,,0,39 -083,shp-39-52,1,1
3075020,39,1,OUTBOUND-BROOKLINE,,0,39 -150,shp-39-52,1,1
3391020,39,1,OUTBOUND-BROOKLINE,,0,39 -151,shp-39-52,1,1
6789020,39,1,OUTBOUND-BROOKLINE,,0,39 -143,shp-39-52,1,1
6468020,39,1,OUTBOUND-BROOKLINE,,0,39 -142,shp-39-52,1,1
8357020,39,1,OUTBOUND-BROOKLINE,,0,39 -140,shp-39-52,1,1
216080,39,3,OUTBOUND-BROOKLINE,,0,39 -068,shp-39-52,1,1
2506020,39,1,OUTBOUND-BROOKLINE,,0,39 -140,shp-39-52,1,1
4233070,39,4,OUTBOUND-BROOKLINE,,0,39 -083,shp-39-52,1,1
198020,39,1,OUTBOUND-BROOKLINE,,0,39 -151,shp-39-52,1,1
4501020,39,1,OUTBOUND-BROOKLINE,,0,39 -146,shp-39-52,1,1
3966080,39,3,OUTBOUND-BROOKLINE,,0,39 -066,shp-39-52,1,1
7365020,39,1,OUTBOUND-BROOKLINE,,0,39 -143,shp-39-52,1,1
2805070,39,4,OUTBOUND-BROOKLINE,,0,39 -085,shp-39-52,1,1
5579020,39,1,OUTBOUND-BROOKLINE,,0,39 -139,shp-39-52,1,1
2736020,39,1,OUTBOUND-BROOKLINE,,0,39 -147,shp-39-52,1,1
13355010,39,2,OUTBOUND-BROOKLINE,,0,39 -067,shp-39-52,1,1
13926010,39,2,OUTBOUND-BROOKLINE,,0,39 -068,shp-39-52,1,1
13772020,39,1,OUTBOUND-BROOKLINE,,0,39 -141,shp-39-52,1,1
8069020,39,1,OUTBOUND-BROOKLINE,,0,39 -153,shp-39-52,1,1
6584070,39,4,OUTBOUND-BROOKLINE,,0,39 -086,shp-39-52,1,1
6666020,39,1,OUTBOUND-BROOKLINE,,0,39 -149,shp-39-52,1,1
6833020,39,1,OUTBOUND-BROOKLINE,,0,39 -147,shp-39-52,1,1
8489020,39,1,OUTBOUND-BROOKLINE,,0,39 -148,shp-39-52,1,1
8052010,39,2,OUTBOUND-BROOKLINE,,0,39 -067,shp-39-52,1,1
6262070,39,4,OUTBOUND-BROOKLINE,,0,39 -082,shp-39-52,1,1
7534020,39,1,OUTBOUND-BROOKLINE,,0,39 -144,shp-39-52,1,1
9779020,39,1,OUTBOUND-BROOKLINE,,0,39 -143,shp-39-52,1,1
9694070,39,4,OUTBOUND-BROOKLINE,,0,39 -084,shp-39-52,1,1
9660020,39,1,OUTBOUND-BROOKLINE,,0,39 -146,shp-39-52,1,1
8866010,39,2,OUTBOUND-BROOKLINE,,0,39 -066,shp-39-52,1,1
8755020,39,1,INBOUND-DOWNTOWN,,1,39 -140,shp-39-01,1,1
8699010,39,2,INBOUND-DOWNTOWN,,1,39 -068,shp-39-01,1,1
864020,39,1,INBOUND-DOWNTOWN,,1,39 -144,shp-39-01,1,1
8665070,39,4,INBOUND-DOWNTOWN,,1,39 -086,shp-39-01,1,1
11531070,39,4,INBOUND-DOWNTOWN,,1,39 -085,shp-39-01,1,1
11295070,39,4,INBOUND-DOWNTOWN,,1,39 -083,shp-39-01,1,1
12237010,39,2,INBOUND-DOWNTOWN,,1,39 -066,shp-39-01,1,1
12352010,39,2,INBOUND-DOWNTOWN,,1,39 -067,shp-39-01,1,1
12071070,39,4,INBOUND-DOWNTOWN,,1,39 -086,shp-39-01,1,1
7972020,39,1,INBOUND-DOWNTOWN,,1,39 -139,shp-39-01,1,1
9498020,39,1,INBOUND-DOWNTOWN,,1,39 -149,shp-39-01,1,1
8429020,39,1,INBOUND-DOWNTOWN,,1,39 -141,shp-39-01,1,1
6440070,39,4,INBOUND-DOWNTOWN,,1,39 -085,shp-39-01,1,1
867010,39,2,INBOUND-DOWNTOWN,,1,39 -067,shp-39-01,1,1
8281080,39,3,INBOUND-DOWNTOWN,,1,39 -066,shp-39-01,1,1
8470070,39,4,INBOUND-DOWNTOWN,,1,39 -083,shp-39-01,1,1
7679020,39,1,INBOUND-DOWNTOWN,,1,39 -139,shp-39-01,1,1
4871020,39,1,INBOUND-DOWNTOWN,,1,39 -155,shp-39-01,1,1
5905020,39,1,INBOUND-DOWNTOWN,,1,39 -154,shp-39-01,1,1
13504020,39,1,INBOUND-DOWNTOWN,,1,39 -147,shp-39-01,1,1
3804020,39,1,INBOUND-DOWNTOWN,,1,39 -147,shp-39-01,1,1
7323070,39,4,INBOUND-DOWNTOWN,,1,39 -084,shp-39-01,1,1
4981080,39,3,INBOUND-DOWNTOWN,,1,39 -067,shp-39-01,1,1
5118070,39,4,INBOUND-DOWNTOWN,,1,39 -083,shp-39-01,1,1
5236080,39,3,INBOUND-DOWNTOWN,,1,39 -066,shp-39-01,1,1
3910020,39,1,INBOUND-DOWNTOWN,,1,39 -142,shp-39-01,1,1
4393020,39,1,INBOUND-DOWNTOWN,,1,39 -141,shp-39-01,1,1
5219010,39,2,INBOUND-DOWNTOWN,,1,39 -068,shp-39-01,1,1
5655070,39,4,INBOUND-DOWNTOWN,,1,39 -082,shp-39-01,1,1
3222020,39,1,INBOUND-DOWNTOWN,,1,39 -140,shp-39-03,1,1
8351070,39,4,INBOUND-DOWNTOWN,,1,39 -087,shp-39-01,1,1
3781080,39,3,INBOUND-DOWNTOWN,,1,39 -066,shp-39-01,1,1
6608020,39,1,INBOUND-DOWNTOWN,,1,39 -141,shp-39-01,1,1
8158020,39,1,INBOUND-DOWNTOWN,,1,39 -152,shp-39-01,1,1
6809020,39,1,INBOUND-DOWNTOWN,,1,39 -150,shp-39-01,1,1
6949070,39,4,INBOUND-DOWNTOWN,,1,39 -084,shp-39-01,1,1
8662020,39,1,INBOUND-DOWNTOWN,,1,39 -150,shp-39-01,1,1
4770070,39,4,INBOUND-DOWNTOWN,,1,39 -082,shp-39-01,1,1
773020,39,1,INBOUND-DOWNTOWN,,1,39 -142,shp-39-01,1,1
9331020,39,1,INBOUND-DOWNTOWN,,1,39 -140,shp-39-01,1,1
35080,39,3,INBOUND-DOWNTOWN,,1,39 -068,shp-39-01,1,1
13006020,39,1,INBOUND-DOWNTOWN,,1,39 -143,shp-39-01,1,1
12574020,39,1,INBOUND-DOWNTOWN,,1,39 -148,shp-39-01,1,1
12584020,39,1,INBOUND-DOWNTOWN,,1,39 -148,shp-39-01,1,1
12291020,39,1,INBOUND-DOWNTOWN,,1,39 -143,shp-39-01,1,1
14036010,39,2,INBOUND-DOWNTOWN,,1,39 -066,shp-39-01,1,1
13489080,39,3,INBOUND-DOWNTOWN,,1,39 -068,shp-39-01,1,1
14017020,39,1,INBOUND-DOWNTOWN,,1,39 -151,shp-39-01,1,1
1744070,39,4,INBOUND-DOWNTOWN,,1,39 -086,shp-39-01,1,1
1903020,39,1,INBOUND-DOWNTOWN,,1,39 -151,shp-39-01,1,1
2100020,39,1,INBOUND-DOWNTOWN,,1,39 -142,shp-39-01,1,1
11475020,39,1,INBOUND-DOWNTOWN,,1,39 -143,shp-39-01,1,1
10004020,39,1,INBOUND-DOWNTOWN,,1,39 -150,shp-39-01,1,1
11874020,39,1,INBOUND-DOWNTOWN,,1,39 -141,shp-39-03,1,1
12072070,39,4,INBOUND-DOWNTOWN,,1,39 -085,shp-39-01,1,1
13151020,39,1,INBOUND-DOWNTOWN,,1,39 -146,shp-39-01,1,1
10117010,39,2,INBOUND-DOWNTOWN,,1,39 -066,shp-39-01,1,1
10274020,39,1,INBOUND-DOWNTOWN,,1,39 -140,shp-39-01,1,1
10402020,39,1,INBOUND-DOWNTOWN,,1,39 -145,shp-39-01,1,1
10194080,39,3,INBOUND-DOWNTOWN,,1,39 -067,shp-39-01,1,1
10575020,39,1,INBOUND-DOWNTOWN,,1,39 -139,shp-39-01,1,1
11605020,39,1,INBOUND-DOWNTOWN,,1,39 -146,shp-39-01,1,1
11697020,39,1,INBOUND-DOWNTOWN,,1,39 -139,shp-39-03,1,1
1120020,39,1,INBOUND-DOWNTOWN,,1,39 -144,shp-39-01,1,1
11357020,39,1,INBOUND-DOWNTOWN,,1,39 -153,shp-39-01,1,1
11365080,4,3,INBOUND-DOWNTOWN,,1,4 -027,shp-4-01,1,1
10968020,4,1,INBOUND-DOWNTOWN,,1,4 -059,shp-4-01,1,1
1316010,4,2,INBOUND-DOWNTOWN,,1,4 -028,shp-4-01,1,1
12940070,4,4,INBOUND-DOWNTOWN,,1,4 -028,shp-4-01,1,1
12507080,4,3,INBOUND-DOWNTOWN,,1,4 -027,shp-4-01,1,1
11487070,4,4,INBOUND-DOWNTOWN,,1,4 -027,shp-4-01,1,1
1470020,4,1,INBOUND-DOWNTOWN,,1,4 -061,shp-4-01,1,1
1100070,4,4,INBOUND-DOWNTOWN,,1,4 -027,shp-4-01,1,1
1355070,4,4,INBOUND-DOWNTOWN,,1,4 -029,shp-4-01,1,1
14120020,4,1,INBOUND-DOWNTOWN,,1,4 -063,shp-4-01,1,1
12036080,4,3,INBOUND-DOWNTOWN,,1,4 -028,shp-4-01,1,1
12585070,4,4,INBOUND-DOWNTOWN,,1,4 -028,shp-4-01,1,1
289010,4,2,INBOUND-DOWNTOWN,,1,4 -028,shp-4-01,1,1
12547070,4,4,INBOUND-DOWNTOWN,,1,4 -027,shp-4-01,1,1
3168020,4,1,INBOUND-DOWNTOWN,,1,4 -061,shp-4-01,1,1
3629020,4,1,INBOUND-DOWNTOWN,,1,4 -058,shp-4-01,1,1
5911020,4,1,INBOUND-DOWNTOWN,,1,4 -062,shp-4-01,1,1
7864010,4,2,INBOUND-DOWNTOWN,,1,4 -028,shp-4-01,1,1
4777020,4,1,INBOUND-DOWNTOWN,,1,4 -062,shp-4-01,1,1
9233020,4,1,INBOUND-DOWNTOWN,,1,4 -064,shp-4-01,1,1
3636070,4,4,INBOUND-DOWNTOWN,,1,4 -029,shp-4-01,1,1
7817010,4,2,INBOUND-DOWNTOWN,,1,4 -027,shp-4-01,1,1
2854010,4,2,INBOUND-DOWNTOWN,,1,4 -027,shp-4-01,1,1
482070,4,4,INBOUND-DOWNTOWN,,1,4 -027,shp-4-01,1,1
3747020,4,1,INBOUND-DOWNTOWN,,1,4 -061,shp-4-01,1,1
3028080,4,3,INBOUND-DOWNTOWN,,1,4 -027,shp-4-01,1,1
3064080,4,3,INBOUND-DOWNTOWN,,1,4 -028,shp-4-01,1,1
2382020,4,1,INBOUND-DOWNTOWN,,1,4 -060,shp-4-01,1,1
13632020,4,1,INBOUND-DOWNTOWN,,1,4 -063,shp-4-01,1,1
13945020,4,1,INBOUND-DOWNTOWN,,1,4 -058,shp-4-01,1,1
1455020,4,1,INBOUND-DOWNTOWN,,1,4 -059,shp-4-01,1,1
1689010,4,2,INBOUND-DOWNTOWN,,1,4 -028,shp-4-01,1,1
6024020,4,1,INBOUND-DOWNTOWN,,1,4 -059,shp-4-01,1,1
5399020,4,1,INBOUND-DOWNTOWN,,1,4 -060,shp-4-01,1,1
4236080,4,3,INBOUND-DOWNTOWN,,1,4 -028,shp-4-01,1,1
8495020,4,1,INBOUND-DOWNTOWN,,1,4 -064,shp-4-01,1,1
6373020,4,1,INBOUND-DOWNTOWN,,1,4 -062,shp-4-01,1,1
8619020,4,1,INBOUND-DOWNTOWN,,1,4 -057,shp-4-01,1,1
8056020,4,1,INBOUND-DOWNTOWN,,1,4 -063,shp-4-01,1,1
12096020,4,1,INBOUND-DOWNTOWN,,1,4 -058,shp-4-01,1,1
11910010,4,2,INBOUND-DOWNTOWN,,1,4 -027,shp-4-01,1,1
9024070,4,4,INBOUND-DOWNTOWN,,1,4 -029,shp-4-01,1,1
9045070,4,4,INBOUND-DOWNTOWN,,1,4 -029,shp-4-01,1,1
9800070,4,4,INBOUND-DOWNTOWN,,1,4 -028,shp-4-01,1,1
10508080,4,3,INBOUND-DOWNTOWN,,1,4 -028,shp-4-01,1,1
9379020,4,1,INBOUND-DOWNTOWN,,1,4 -057,shp-4-01,1,1
9991020,4,1,INBOUND-DOWNTOWN,,1,4 -057,shp-4-01,1,1
9794020,4,1,OUTBOUND-TROY HILL,,0,4 -063,shp-4-51,1,1
9772010,4,2,OUTBOUND-TROY HILL,,0,4 -028,shp-4-51,1,1
9465020,4,1,OUTBOUND-TROY HILL,,0,4 -059,shp-4-51,1,1
8527080,4,3,OUTBOUND-TROY HILL,,0,4 -028,shp-4-51,1,1
899070,4,4,OUTBOUND-TROY HILL,,0,4 -027,shp-4-51,1,1
9170070,4,4,OUTBOUND-TROY HILL,,0,4 -027,shp-4-51,1,1
8853020,4,1,OUTBOUND-TROY HILL,,0,4 -060,shp-4-51,1,1
8206080,4,3,OUTBOUND-TROY HILL,,0,4 -027,shp-4-51,1,1
11567080,4,3,OUTBOUND-TROY HILL,,0,4 -027,shp-4-51,1,1
6328020,4,1,OUTBOUND-TROY HILL,,0,4 -060,shp-4-51,1,1
6502020,4,1,OUTBOUND-TROY HILL,,0,4 -057,shp-4-51,1,1
6702010,4,2,OUTBOUND-TROY HILL,,0,4 -028,shp-4-51,1,1
9228070,4,4,OUTBOUND-TROY HILL,,0,4 -029,shp-4-51,1,1
7364010,4,2,OUTBOUND-TROY HILL,,0,4 -027,shp-4-51,1,1
6959020,4,1,OUTBOUND-TROY HILL,,0,4 -058,shp-4-51,1,1
8460080,4,3,OUTBOUND-TROY HILL,,0,4 -028,shp-4-51,1,1
802020,4,1,OUTBOUND-TROY HILL,,0,4 -064,shp-4-51,1,1
4301010,4,2,OUTBOUND-TROY HILL,,0,4 -028,shp-4-51,1,1
5795020,4,1,OUTBOUND-TROY HILL,,0,4 -062,shp-4-51,1,1
6062070,4,4,OUTBOUND-TROY HILL,,0,4 -029,shp-4-51,1,1
1784080,4,3,OUTBOUND-TROY HILL,,0,4 -027,shp-4-51,1,1
2544020,4,1,OUTBOUND-TROY HILL,,0,4 -058,shp-4-51,1,1
5825070,4,4,OUTBOUND-TROY HILL,,0,4 -028,shp-4-51,1,1
5256080,4,3,OUTBOUND-TROY HILL,,0,4 -028,shp-4-51,1,1
4938010,4,2,OUTBOUND-TROY HILL,,0,4 -027,shp-4-51,1,1
4488020,4,1,OUTBOUND-TROY HILL,,0,4 -061,shp-4-51,1,1
6143020,4,1,OUTBOUND-TROY HILL,,0,4 -062,shp-4-51,1,1
534020,4,1,OUTBOUND-TROY HILL,,0,4 -057,shp-4-51,1,1
5165020,4,1,OUTBOUND-TROY HILL,,0,4 -057,shp-4-51,1,1
6296020,4,1,OUTBOUND-TROY HILL,,0,4 -062,shp-4-51,1,1
8551020,4,1,OUTBOUND-TROY HILL,,0,4 -059,shp-4-51,1,1
6698070,4,4,OUTBOUND-TROY HILL,,0,4 -028,shp-4-51,1,1
594070,4,4,OUTBOUND-TROY HILL,,0,4 -029,shp-4-51,1,1
5341020,4,1,OUTBOUND-TROY HILL,,0,4 -063,shp-4-51,1,1
5601010,4,2,OUTBOUND-TROY HILL,,0,4 -027,shp-4-51,1,1
13245070,4,4,OUTBOUND-TROY HILL,,0,4 -029,shp-4-51,1,1
3314070,4,4,OUTBOUND-TROY HILL,,0,4 -028,shp-4-51,1,1
14028020,4,1,OUTBOUND-TROY HILL,,0,4 -059,shp-4-51,1,1
14002020,4,1,OUTBOUND-TROY HILL,,0,4 -061,shp-4-51,1,1
1907020,4,1,OUTBOUND-TROY HILL,,0,4 -061,shp-4-51,1,1
13096070,4,4,OUTBOUND-TROY HILL,,0,4 -027,shp-4-51,1,1
10787020,4,1,OUTBOUND-TROY HILL,,0,4 -063,shp-4-51,1,1
10088070,4,4,OUTBOUND-TROY HILL,,0,4 -027,shp-4-51,1,1
11461010,4,2,OUTBOUND-TROY HILL,,0,4 -028,shp-4-51,1,1
11406020,4,1,OUTBOUND-TROY HILL,,0,4 -058,shp-4-51,1,1
11212080,4,3,OUTBOUND-TROY HILL,,0,4 -028,shp-4-51,1,1
11142020,4,1,OUTBOUND-TROY HILL,,0,4 -064,shp-4-51,1,1
11203070,40,4,INBOUND-DOWNTOWN,,1,40 -159,shp-40-07,1,1
11435070,40,4,INBOUND-DOWNTOWN,,1,40 -156,shp-40-07,1,1
11805010,40,2,INBOUND-DOWNTOWN,,1,40 -120,shp-40-07,1,1
11984080,40,3,INBOUND-DOWNTOWN,,1,40 -124,shp-40-07,1,1
10311020,40,1,INBOUND-DOWNTOWN,,1,40 -224,shp-40-07,1,1
10863020,40,1,INBOUND-DOWNTOWN,,1,40 -227,shp-40-07,1,1
10610070,40,4,INBOUND-DOWNTOWN,,1,40 -155,shp-40-07,1,1
13197020,40,1,INBOUND-DOWNTOWN,,1,40 -230,shp-40-07,1,1
192020,40,1,INBOUND-DOWNTOWN,,1,40 -229,shp-40-07,1,1
155070,40,4,INBOUND-DOWNTOWN,,1,40 -156,shp-40-07,1,1
11538010,40,2,INBOUND-DOWNTOWN,,1,40 -122,shp-40-07,1,1
11641010,40,2,INBOUND-DOWNTOWN,,1,40 -123,shp-40-07,1,1
2229020,40,1,INBOUND-DOWNTOWN,,1,40 -227,shp-40-07,1,1
13820010,40,2,INBOUND-DOWNTOWN,,1,40 -120,shp-40-07,1,1
3526010,40,2,INBOUND-DOWNTOWN,,1,40 -124,shp-40-07,1,1
13965070,40,4,INBOUND-DOWNTOWN,,1,40 -159,shp-40-07,1,1
13876020,40,1,INBOUND-DOWNTOWN,,1,40 -225,shp-40-07,1,1
3039080,40,3,INBOUND-DOWNTOWN,,1,40 -124,shp-40-07,1,1
12733020,40,1,INBOUND-DOWNTOWN,,1,40 -230,shp-40-07,1,1
12659020,40,1,INBOUND-DOWNTOWN,,1,40 -226,shp-40-07,1,1
2688020,40,1,INBOUND-DOWNTOWN,,1,40 -228,shp-40-07,1,1
12417080,40,3,INBOUND-DOWNTOWN,,1,40 -122,shp-40-07,1,1
9476070,40,4,INBOUND-DOWNTOWN,,1,40 -159,shp-40-07,1,1
9527020,40,1,INBOUND-DOWNTOWN,,1,40 -228,shp-40-07,1,1
7632070,40,4,INBOUND-DOWNTOWN,,1,40 -158,shp-40-07,1,1
5774010,40,2,INBOUND-DOWNTOWN,,1,40 -123,shp-40-07,1,1
7355010,40,2,INBOUND-DOWNTOWN,,1,40 -123,shp-40-07,1,1
4365080,40,3,INBOUND-DOWNTOWN,,1,40 -120,shp-40-07,1,1
7208010,40,2,INBOUND-DOWNTOWN,,1,40 -124,shp-40-07,1,1
7314070,40,4,INBOUND-DOWNTOWN,,1,40 -156,shp-40-07,1,1
3929080,40,3,INBOUND-DOWNTOWN,,1,40 -120,shp-40-07,1,1
8403020,40,1,INBOUND-DOWNTOWN,,1,40 -224,shp-40-07,1,1
8467020,40,1,INBOUND-DOWNTOWN,,1,40 -230,shp-40-07,1,1
3243020,40,1,INBOUND-DOWNTOWN,,1,40 -231,shp-40-07,1,1
3014080,40,3,INBOUND-DOWNTOWN,,1,40 -123,shp-40-07,1,1
5866020,40,1,INBOUND-DOWNTOWN,,1,40 -227,shp-40-07,1,1
4091020,40,1,INBOUND-DOWNTOWN,,1,40 -230,shp-40-07,1,1
3785070,40,4,INBOUND-DOWNTOWN,,1,40 -155,shp-40-07,1,1
4453020,40,1,INBOUND-DOWNTOWN,,1,40 -231,shp-40-07,1,1
4245010,40,2,INBOUND-DOWNTOWN,,1,40 -120,shp-40-07,1,1
4676020,40,1,INBOUND-DOWNTOWN,,1,40 -223,shp-40-07,1,1
6650070,40,4,INBOUND-DOWNTOWN,,1,40 -157,shp-40-07,1,1
2965020,40,1,INBOUND-DOWNTOWN,,1,40 -229,shp-40-07,1,1
4520020,40,1,INBOUND-DOWNTOWN,,1,40 -225,shp-40-07,1,1
222080,40,3,INBOUND-DOWNTOWN,,1,40 -120,shp-40-07,1,1
1815010,40,2,INBOUND-DOWNTOWN,,1,40 -120,shp-40-07,1,1
165080,40,3,INBOUND-DOWNTOWN,,1,40 -121,shp-40-07,1,1
2309010,40,2,INBOUND-DOWNTOWN,,1,40 -121,shp-40-07,1,1
2268020,40,1,INBOUND-DOWNTOWN,,1,40 -224,shp-40-07,1,1
2164020,40,1,INBOUND-DOWNTOWN,,1,40 -223,shp-40-07,1,1
1653020,40,1,INBOUND-DOWNTOWN,,1,40 -225,shp-40-07,1,1
605080,40,3,INBOUND-DOWNTOWN,,1,40 -123,shp-40-07,1,1
4509080,40,3,INBOUND-DOWNTOWN,,1,40 -120,shp-40-07,1,1
817070,40,4,INBOUND-DOWNTOWN,,1,40 -155,shp-40-07,1,1
8248020,40,1,INBOUND-DOWNTOWN,,1,40 -226,shp-40-07,1,1
7598020,40,1,INBOUND-DOWNTOWN,,1,40 -229,shp-40-07,1,1
6625070,40,4,INBOUND-DOWNTOWN,,1,40 -155,shp-40-07,1,1
7277080,40,3,INBOUND-DOWNTOWN,,1,40 -123,shp-40-07,1,1
9972020,40,1,INBOUND-DOWNTOWN,,1,40 -226,shp-40-07,1,1
8872010,40,2,INBOUND-DOWNTOWN,,1,40 -124,shp-40-07,1,1
6944080,40,3,INBOUND-DOWNTOWN,,1,40 -122,shp-40-07,1,1
8153070,40,4,INBOUND-DOWNTOWN,,1,40 -158,shp-40-07,1,1
6152080,40,3,INBOUND-DOWNTOWN,,1,40 -124,shp-40-07,1,1
11535020,40,1,INBOUND-DOWNTOWN,,1,40 -224,shp-40-07,1,1
11023070,40,4,INBOUND-DOWNTOWN,,1,40 -158,shp-40-07,1,1
1172020,40,1,INBOUND-DOWNTOWN,,1,40 -228,shp-40-07,1,1
10395010,40,2,INBOUND-DOWNTOWN,,1,40 -122,shp-40-07,1,1
9858020,40,1,INBOUND-DOWNTOWN,,1,40 -223,shp-40-07,1,1
9337020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -226,shp-40-55,1,1
12171010,40,2,OUTBOUND-MOUNT WASHINGTON,,0,40 -123,shp-40-55,1,1
1093020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -225,shp-40-55,1,1
8175020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -226,shp-40-55,1,1
9759080,40,3,OUTBOUND-MOUNT WASHINGTON,,0,40 -123,shp-40-55,1,1
9279010,40,2,OUTBOUND-MOUNT WASHINGTON,,0,40 -124,shp-40-55,1,1
6664080,40,3,OUTBOUND-MOUNT WASHINGTON,,0,40 -124,shp-40-55,1,1
6843020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -227,shp-40-55,1,1
6882010,40,2,OUTBOUND-MOUNT WASHINGTON,,0,40 -124,shp-40-55,1,1
8210020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -224,shp-40-55,1,1
8022070,40,4,OUTBOUND-MOUNT WASHINGTON,,0,40 -156,shp-40-55,1,1
8414080,40,3,OUTBOUND-MOUNT WASHINGTON,,0,40 -124,shp-40-55,1,1
4935010,40,2,OUTBOUND-MOUNT WASHINGTON,,0,40 -120,shp-40-55,1,1
5748020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -230,shp-40-55,1,1
1925080,40,3,OUTBOUND-MOUNT WASHINGTON,,0,40 -122,shp-40-55,1,1
13887020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -229,shp-40-55,1,1
13357070,40,4,OUTBOUND-MOUNT WASHINGTON,,0,40 -159,shp-40-55,1,1
12833020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -224,shp-40-55,1,1
3137080,40,3,OUTBOUND-MOUNT WASHINGTON,,0,40 -122,shp-40-55,1,1
8893080,40,3,OUTBOUND-MOUNT WASHINGTON,,0,40 -124,shp-40-55,1,1
861010,40,2,OUTBOUND-MOUNT WASHINGTON,,0,40 -120,shp-40-55,1,1
9447010,40,2,OUTBOUND-MOUNT WASHINGTON,,0,40 -122,shp-40-55,1,1
9499070,40,4,OUTBOUND-MOUNT WASHINGTON,,0,40 -158,shp-40-55,1,1
4517020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -225,shp-40-55,1,1
4796070,40,4,OUTBOUND-MOUNT WASHINGTON,,0,40 -158,shp-40-55,1,1
2659070,40,4,OUTBOUND-MOUNT WASHINGTON,,0,40 -157,shp-40-55,1,1
3139070,40,4,OUTBOUND-MOUNT WASHINGTON,,0,40 -155,shp-40-55,1,1
4605020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -231,shp-40-55,1,1
3917010,40,2,OUTBOUND-MOUNT WASHINGTON,,0,40 -122,shp-40-55,1,1
6035020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -227,shp-40-55,1,1
6197020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -228,shp-40-55,1,1
2521020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -229,shp-40-55,1,1
7299080,40,3,OUTBOUND-MOUNT WASHINGTON,,0,40 -120,shp-40-55,1,1
2735070,40,4,OUTBOUND-MOUNT WASHINGTON,,0,40 -156,shp-40-55,1,1
4234080,40,3,OUTBOUND-MOUNT WASHINGTON,,0,40 -120,shp-40-55,1,1
4292080,40,3,OUTBOUND-MOUNT WASHINGTON,,0,40 -123,shp-40-55,1,1
8383070,40,4,OUTBOUND-MOUNT WASHINGTON,,0,40 -155,shp-40-55,1,1
376070,40,4,OUTBOUND-MOUNT WASHINGTON,,0,40 -159,shp-40-55,1,1
6622010,40,2,OUTBOUND-MOUNT WASHINGTON,,0,40 -120,shp-40-55,1,1
4536070,40,4,OUTBOUND-MOUNT WASHINGTON,,0,40 -155,shp-40-55,1,1
4842010,40,2,OUTBOUND-MOUNT WASHINGTON,,0,40 -124,shp-40-55,1,1
7576080,40,3,OUTBOUND-MOUNT WASHINGTON,,0,40 -123,shp-40-55,1,1
7453020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -228,shp-40-55,1,1
7905010,40,2,OUTBOUND-MOUNT WASHINGTON,,0,40 -124,shp-40-55,1,1
9797070,40,4,OUTBOUND-MOUNT WASHINGTON,,0,40 -159,shp-40-55,1,1
12374080,40,3,OUTBOUND-MOUNT WASHINGTON,,0,40 -124,shp-40-55,1,1
12325020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -223,shp-40-55,1,1
12252020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -231,shp-40-55,1,1
11923020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -228,shp-40-55,1,1
12634020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -227,shp-40-55,1,1
12670020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,40 -225,shp-40-55,1,1
